Namespace(heuristic=False, output='res/LunarLanderAgent3_corrected_with_heruistic_v2.gif', weight='res/last_weight/5/LunarLander-v2.ckpt')

WARNING: The TensorFlow contrib module will not be included in TensorFlow 2.0.
For more information, please see:
  * https://github.com/tensorflow/community/blob/master/rfcs/20180907-contrib-sunset.md
  * https://github.com/tensorflow/addons
If you depend on functionality not listed there, please file an issue.

Restore model from res/last_weight/5/LunarLander-v2.ckpt
iteration:  1
reward  -9.458173494618014 action  3
reward  9.924666597990567 action  3
reward  11.031979431408994 action  3
reward  -0.030272469851577444 action  2
reward  -1.4359606835085998 action  2
reward  0.7185654121975997 action  3
reward  0.5371208519602078 action  2
reward  -0.14422652805398783 action  0
reward  -2.096179960278362 action  2
reward  -20.22592318439415 action  2
reward  1.554036233915647 action  3
reward  1.259647826915072 action  3
reward  0.008287692888360426 action  3
reward  8.365519974717323 action  2
reward  -1.2582262368193635 action  3
reward  10.53155040575541 action  0
reward  -0.5852986163752221 action  2
reward  -3.0199465879466016 action  2
reward  -18.51411891935362 action  0
reward  0.7330345674733394 action  0
reward  1.0308927944945776 action  3
reward  9.940868285895563 action  3
reward  -1.3757819351167047 action  3
reward  11.651146467781667 action  3
reward  0.16968696600859873 action  2
reward  0.14375683871115655 action  1
reward  -12.200231327665769 action  2
reward  0.6030527824454179 action  3
reward  -0.5730344801143363 action  3
reward  11.44603809388859 action  3
reward  -1.2118928763814296 action  2
reward  -0.12944097935093055 action  1
reward  -1.7452177330347098 action  2
reward  -10.137033129162532 action  0
reward  11.064118420227176 action  3
reward  -0.1020622013043635 action  0
reward  -0.10633285921977631 action  0
reward  -0.698779279759502 action  2
reward  -19.369738804047365 action  0
reward  0.49820412034483863 action  3
reward  9.05863268525495 action  3
reward  11.778592637640267 action  3
reward  -0.839094887537928 action  2
reward  -12.568458025720144 action  2
reward  0.5236448646003009 action  1
reward  -0.9273729926739651 action  1
reward  -1.2474036731660536 action  1
reward  -1.6600163852203937 action  1
reward  10.225112048786402 action  1
reward  -1.5247635745602708 action  2
reward  -2.977759739046621 action  2
reward  -10.032484618299979 action  2
reward  -11.005228502666176 action  1
reward  0.036812504994516076 action  3
reward  10.333768587336204 action  3
reward  -1.258988848295998 action  1
reward  9.94869723436159 action  1
reward  0.5923752808361982 action  2
reward  -2.84082778482406 action  2
reward  -2.9676228461583802 action  2
reward  -8.965417717468545 action  3
reward  -1.5975954577479416 action  1
reward  -0.3844934374868245 action  0
reward  -1.3509762041900888 action  1
reward  9.591479812730778 action  2
reward  -1.6417248949616579 action  2
reward  -19.18373393542028 action  3
reward  0.4882856369567332 action  3
reward  9.976177300607775 action  3
reward  11.064529430983727 action  3
reward  -2.2476643610608944 action  2
reward  1.2819274715259124 action  3
reward  -9.627476680650359 action  3
reward  10.758484773279429 action  3
reward  -0.25720742607732205 action  0
reward  -0.2623775413553062 action  0
reward  0.6344453605610891 action  3
reward  -0.24140139418420148 action  0
reward  -0.10372418770785713 action  2
reward  0.5903049921599728 action  3
reward  -2.3931782515122206 action  2
reward  -9.46109838275604 action  3
reward  -0.19167809315552262 action  3
reward  11.189578681670044 action  3
reward  0.9244493517808021 action  3
reward  -0.3218271350596453 action  2
reward  -9.95797935396633 action  0
reward  -1.1534544461517118 action  1
reward  9.056082155241791 action  1
reward  -0.19911523386130625 action  0
reward  0.7672596545732244 action  3
reward  -0.18548165016797213 action  0
reward  0.994237396541281 action  3
reward  1.09469608214694 action  3
reward  0.7980319857575193 action  3
reward  -0.1076254500163003 action  0
reward  -0.10813445206269279 action  0
reward  -3.7441809713414314 action  2
reward  -17.81750367086447 action  3
reward  1.0409672246400572 action  3
reward  10.068728754468554 action  3
reward  -1.8424296253555628 action  3
reward  11.795520222389586 action  3
reward  0.9012623620753188 action  2
reward  -0.060925852576929174 action  0
reward  -0.5486490854624819 action  2
reward  1.0971349579721459 action  3
reward  -2.399272632652962 action  2
reward  0.8818196427894176 action  3
reward  -0.01767879445620224 action  0
reward  -0.05438004648503636 action  0
reward  -0.05878517931913052 action  0
reward  -0.058334608044908975 action  0
reward  -0.05884333162654087 action  0
reward  1.064611785174024 action  3
reward  -0.03279898913883983 action  0
reward  -3.3380895343474917 action  2
reward  1.171899511137647 action  3
reward  -0.0768558437358351 action  0
reward  -0.994490791848192 action  1
reward  -2.1102046888084685 action  2
reward  -0.4458715075310337 action  2
reward  -9.364755688505104 action  3
reward  11.358689878266285 action  3
reward  1.078704190156594 action  3
reward  -1.3195337133020348 action  1
reward  0.9057666449317321 action  3
reward  0.8625314457573989 action  3
reward  -0.03950331721146938 action  0
reward  -0.040054046189645476 action  0
reward  -0.040382740306213805 action  0
reward  1.0188888495929913 action  3
reward  -0.3181997332004929 action  3
reward  -0.1064581243041107 action  3
reward  0.25998672841479475 action  0
reward  -0.11335912055449171 action  0
reward  -0.01862452965270478 action  0
reward  -0.021570290638457834 action  0
reward  -1.3727748860395679 action  2
reward  -0.9583229356134939 action  1
reward  -2.9970831893301932 action  2
reward  -20.110919093020847 action  0
reward  9.337529629043432 action  3
reward  11.512497251245287 action  3
reward  -1.9289793640180293 action  2
reward  2.252554761622464 action  3
reward  0.2991563422068424 action  0
reward  -0.09018790082041761 action  0
reward  -0.08686309074642651 action  0
reward  -0.9644460705024034 action  1
reward  0.7482534392411335 action  3
reward  -1.1821621761938375 action  2
reward  -0.1136963131052795 action  0
reward  0.7150794528125257 action  3
reward  -0.08968897426698419 action  0
reward  -0.09026389013412484 action  0
reward  0.7278918689187475 action  3
reward  -0.606494962340608 action  2
reward  -9.229304924514429 action  3
reward  9.911607483233455 action  1
reward  -0.05507560503010467 action  0
reward  -2.5935906214462277 action  2
reward  -18.326407129023934 action  0
reward  0.48863567944015185 action  3
reward  -2.0016861893638223 action  3
reward  8.43201911151924 action  3
reward  12.017022037321789 action  3
reward  0.24415524867096822 action  2
reward  1.287719572868242 action  3
reward  0.7300951984257875 action  3
reward  -2.597383663908462 action  2
reward  0.5805384494691594 action  0
reward  -0.05971255073069415 action  0
reward  -0.01446262094135875 action  0
reward  -1.43324129053796 action  2
reward  1.079468138672213 action  3
reward  1.0413655530427743 action  3
reward  -0.03341844313903408 action  0
reward  -2.0785208565009823 action  2
reward  -0.07119968839050017 action  0
reward  -2.4523233966513756 action  2
reward  -10.910005876802604 action  2
reward  -8.56307593403607 action  3
reward  9.647840028831263 action  3
reward  11.488706674345353 action  3
reward  -0.0373336281643617 action  0
reward  -0.07079738195589869 action  0
reward  -3.799636342061052 action  2
reward  -19.024289528965156 action  0
reward  0.8697351027870905 action  3
reward  9.391906936219486 action  3
reward  12.154493894378236 action  3
reward  -3.5210415010059277 action  2
reward  2.278139112709539 action  0
reward  -9.243688602448664 action  0
reward  -0.470262018220551 action  3
reward  -1.9992444978034516 action  3
reward  12.150748573479207 action  3
reward  0.7532167656566955 action  0
reward  0.7327683640778642 action  3
reward  -0.027312898402314545 action  0
reward  -0.027235305943861476 action  0
reward  0.018177917524341752 action  3
reward  -0.10596234344337915 action  3
reward  0.07954617756421214 action  3
reward  -1.0666652204663791 action  2
reward  -0.03043871465493453 action  0
reward  0.8617490136128947 action  3
reward  -1.883444218287994 action  2
reward  0.1653627430892044 action  0
reward  -0.05503138239136263 action  0
reward  -0.055224852236989364 action  0
reward  -2.452143388324525 action  2
reward  -8.638564857998587 action  3
reward  -2.4251279849012506 action  1
reward  11.657035679702625 action  3
reward  -1.0392188679541892 action  1
reward  -0.10235712612346504 action  0
reward  -1.186555748251236 action  1
reward  -0.043065471389937215 action  0
reward  -0.10966871493530306 action  0
reward  0.7689503651783565 action  3
reward  -0.10756370536768145 action  0
reward  -2.9805615964258108 action  2
reward  -9.023413295389828 action  3
reward  9.136186149768855 action  1
reward  -0.1609508926625267 action  0
reward  0.7552199738990606 action  3
reward  1.0431620092532452 action  3
reward  -0.11900538641141623 action  0
reward  -0.11952944248957209 action  0
reward  -1.0016128100326245 action  1
reward  -0.14067497027196652 action  0
reward  -0.14159614055004255 action  0
reward  0.7415539017797041 action  3
reward  1.0663272085864304 action  3
reward  0.7663112855891268 action  3
reward  -0.07481955702932908 action  0
reward  -0.07540420579776708 action  0
reward  -1.2252621287473662 action  1
reward  0.8833514395735247 action  3
reward  -0.0799707529509206 action  0
reward  0.9630319246891628 action  3
reward  0.7613860816273725 action  3
reward  -0.037619451469062426 action  0
reward  0.37782600340357786 action  3
reward  -2.7969836983324923 action  2
reward  -8.439971630933433 action  3
reward  -1.6144444666812408 action  3
reward  11.988863852605826 action  3
reward  -0.04725306602655621 action  0
reward  -0.12429552091098969 action  3
reward  0.21084726149777566 action  0
reward  -0.08617425031788173 action  0
reward  -0.14821393707173655 action  3
reward  0.07174567391468514 action  3
reward  -0.04941711313446717 action  0
reward  0.23307183199509154 action  3
reward  -0.17340296708468372 action  0
reward  -0.029154770663424756 action  0
reward  -5.11399505793545 action  2
reward  -18.726018895213464 action  0
reward  0.9987287421476492 action  3
reward  9.0575474006031 action  3
reward  12.074138977115256 action  3
iteration:  6
reward  1.280542163620994 action  3
reward  1.286222190716502 action  3
reward  1.4329688004222885 action  3
reward  1.5228675635419233 action  3
reward  2.097885020070039 action  3
reward  1.9568316898040063 action  3
reward  0.892565242111915 action  3
reward  0.6812416498028437 action  3
reward  0.5027990189151705 action  3
reward  0.28396540186790387 action  3
reward  -0.028926605285134882 action  3
reward  -0.4460214187424174 action  3
reward  -0.6341770282949983 action  3
reward  -0.7151654705087356 action  3
reward  -0.9074087935185264 action  3
reward  -2.032217995457586 action  0
reward  -1.4561420141590122 action  3
reward  -2.4792391222939045 action  0
reward  -2.617244829597496 action  0
reward  -2.75406645373414 action  0
reward  -2.8867732981876486 action  0
reward  -0.2010018943885427 action  2
reward  -2.9605135530587745 action  0
reward  -3.091941606103603 action  0
reward  -3.293209252768264 action  0
reward  -3.327344993314597 action  0
reward  -3.990413941393284 action  1
reward  -3.195232475179921 action  0
reward  -3.650444496770318 action  1
reward  -3.3616027801535595 action  1
reward  -3.2268137406490482 action  1
reward  -2.939685079104406 action  1
reward  -2.846429896864747 action  1
reward  -2.3072662022711654 action  0
reward  4.661204799017168 action  2
reward  -2.65983899350624 action  1
reward  -2.333498516745435 action  1
reward  -2.139582615391616 action  1
reward  -1.888304042610996 action  1
reward  -1.6485843770014117 action  1
reward  -1.3515565199727462 action  0
reward  4.593667479358442 action  2
reward  2.445507739563607 action  2
reward  -1.4292526243557109 action  1
reward  -1.1964686953000683 action  1
reward  4.767572165720037 action  2
reward  3.0846851499064885 action  2
reward  -1.0964226644053372 action  1
reward  -0.8354842352862295 action  1
reward  1.8571406805728656 action  2
reward  2.8439923030551144 action  2
reward  2.1666277360648794 action  2
reward  4.174029709528651 action  2
reward  2.8335085973495326 action  2
reward  -0.9865368285566092 action  0
reward  -0.49101666229344576 action  1
reward  -0.25377826022218986 action  1
reward  4.4457228846076875 action  2
reward  1.1436815819570938 action  2
reward  4.536103034150483 action  2
reward  4.920996725267071 action  2
reward  -0.0560905396702924 action  1
reward  0.37848798781090065 action  1
reward  2.6655088676570644 action  2
reward  4.195979388815414 action  2
reward  0.45235254926990476 action  1
reward  3.992470795939039 action  2
reward  1.0326393296416267 action  1
reward  4.400374691370115 action  2
reward  1.2698120783575473 action  1
reward  1.477223559931997 action  2
reward  5.20905829235154 action  2
reward  2.6882385817695935 action  2
reward  2.5445460466081444 action  2
reward  1.442238686628525 action  2
reward  4.389286183606697 action  2
reward  2.187796718851172 action  2
reward  2.1198832689051996 action  1
reward  2.243332185830707 action  2
reward  3.5824226969101405 action  2
reward  4.66747542540669 action  2
reward  2.7660626905411916 action  1
reward  5.702782330134409 action  2
reward  3.7562260477169334 action  2
reward  3.373317053905919 action  2
reward  3.68104900723871 action  2
reward  2.335552334398483 action  2
reward  -0.13527165579113215 action  2
reward  -0.13049479274970394 action  2
reward  -3.318703938349546 action  2
reward  -0.6757455265270835 action  2
reward  -2.560382951958462 action  2
reward  -1.7939410039164898 action  2
reward  -0.16680197992362195 action  2
reward  -0.005537717938540243 action  2
reward  -0.666249127743032 action  2
reward  -0.48241177207886493 action  2
reward  -1.9067552345541572 action  2
reward  -1.3876942424288814 action  2
reward  1.9473133934752809 action  2
reward  -3.7438160003294727 action  3
reward  -3.5380259775001535 action  3
reward  -3.4621393294707716 action  3
reward  -3.412909560745702 action  3
reward  3.310299045129068 action  2
reward  -3.3296987445982595 action  3
reward  -3.0620297943577826 action  3
reward  0.5092627096112892 action  2
reward  -2.9098153884610256 action  3
reward  -2.3716218751498275 action  0
reward  4.7572639280538 action  2
reward  -2.756052196420909 action  3
reward  -2.4920325780770427 action  3
reward  -2.1372640580879065 action  3
reward  -1.9517830900665274 action  0
reward  4.3225477770964575 action  2
reward  -2.034694754683669 action  3
reward  -1.7569518562587507 action  3
reward  -1.5468131351059355 action  0
reward  2.3996248196064416 action  2
reward  -1.4228989077345477 action  3
reward  -1.1496881057821315 action  3
reward  1.2544677333521406 action  2
reward  4.50088278179494 action  2
reward  -1.170497846882937 action  3
reward  2.0144575055315217 action  2
reward  4.783818225759643 action  2
reward  -0.9519305313334303 action  3
reward  -1.1135901710614746 action  0
reward  -0.5365190725162836 action  3
reward  4.0737783765013775 action  2
reward  -0.24892586059925634 action  3
reward  -0.16294074262390154 action  3
reward  0.1744416218155618 action  3
reward  2.9237773404780514 action  2
reward  4.584869084040418 action  2
reward  0.5409870434789081 action  3
reward  3.7465718527302956 action  2
reward  3.808651244134734 action  2
reward  3.16013346344526 action  2
reward  0.7353695748343807 action  3
reward  1.0566481829007455 action  3
reward  0.6754313121746236 action  0
reward  3.4476474545903786 action  2
reward  1.4596844126737392 action  3
reward  1.6787073347889827 action  3
reward  3.8083853058439106 action  2
reward  5.879519686156795 action  2
reward  1.3948238656197418 action  0
reward  4.148639079342257 action  2
reward  5.466082302255981 action  2
reward  5.281463597205655 action  2
reward  6.941280697230181 action  2
reward  6.216996045833295 action  2
reward  0.5521081822032852 action  1
reward  0.39150009419472664 action  3
reward  0.1773665984235578 action  2
reward  -2.3855640604755335 action  2
reward  -4.150001430956735 action  0
reward  -4.071782018137951 action  3
reward  -4.304578170377525 action  0
reward  -0.8566146159553256 action  2
reward  -1.7685340880491822 action  2
reward  -4.289134694959145 action  0
reward  -4.249902160421655 action  0
reward  -4.0909681397011175 action  1
reward  1.38043243169636 action  2
reward  -3.8854471865920446 action  1
reward  0.04102839699123423 action  2
reward  1.5536751733577148 action  2
reward  -3.682287422030767 action  1
reward  0.09813252441813064 action  2
reward  -3.5285100248545676 action  1
reward  -3.2562986074193803 action  1
reward  -0.5207160172570753 action  2
reward  -3.6263681142214907 action  3
reward  -3.474453448543244 action  0
reward  -3.108984149027974 action  1
reward  -2.9883520594331956 action  1
reward  2.3854482187126225 action  2
reward  7.053506354489941 action  1
reward  11.61381790351437 action  2
reward  9.714117679201063 action  2
reward  9.367209277026031 action  2
reward  4.684301148773 action  2
reward  11.037758326325825 action  2
reward  11.190025474086962 action  2
reward  -2.289994587779719 action  2
reward  -100 action  2
iteration:  7
reward  -0.4957839628738714 action  1
reward  -0.4644887598441574 action  1
reward  -0.32777815747405614 action  1
reward  -1.3980278404278283 action  1
reward  -1.5161404460624215 action  1
reward  -1.7749313783282037 action  1
reward  -1.8890737673906404 action  1
reward  2.7893000116688826 action  2
reward  1.3391445893935099 action  2
reward  -2.2369161393365573 action  0
reward  -2.0915669933512206 action  1
reward  1.1350233173577748 action  2
reward  0.3720704515877287 action  2
reward  0.7482446355005663 action  2
reward  -0.4754859793670391 action  2
reward  1.992029172096278 action  2
reward  3.5827893009383276 action  2
reward  3.656719632430435 action  2
reward  0.8149871392597958 action  2
reward  3.337941869771339 action  2
reward  1.768133230543367 action  2
reward  -0.1251122334519323 action  2
reward  -0.013020402623840244 action  2
reward  1.0290235607973102 action  2
reward  2.548830308729902 action  2
reward  -0.6846970378716322 action  2
reward  -0.12473155304984401 action  2
reward  -0.935449542506791 action  2
reward  0.023368717736713063 action  2
reward  -0.6464854290896824 action  2
reward  2.754104022053565 action  2
reward  0.7405104244431413 action  2
reward  -2.7326508702069234 action  3
reward  -1.3291155887342712 action  2
reward  -2.4409209561856344 action  3
reward  1.8087059923867173 action  2
reward  -1.948114590721217 action  3
reward  -1.9218008506102808 action  3
reward  1.8672123432307444 action  2
reward  -1.2965748708517981 action  3
reward  -1.2589144439681366 action  3
reward  -1.0590285369746357 action  3
reward  -0.8974678873626931 action  3
reward  -0.4932397844770253 action  3
reward  1.7604515795922964 action  2
reward  -0.3055463475742488 action  3
reward  2.322056664359775 action  2
reward  -0.5540427645390196 action  0
reward  3.621482874376892 action  2
reward  0.17427020145285724 action  3
reward  0.40322431661601965 action  3
reward  0.667123884491674 action  3
reward  2.3683151920047694 action  2
reward  1.0288437015130125 action  3
reward  1.202324250183325 action  3
reward  3.661070364664238 action  2
reward  1.3021660232868169 action  3
reward  3.5798438979931975 action  2
reward  2.446234997921562 action  2
reward  6.178584928356753 action  2
reward  1.4603138193606082 action  3
reward  1.7050325483897393 action  3
reward  4.5334616326325206 action  2
reward  0.8754746254951737 action  1
reward  4.6488208457268 action  2
reward  2.017629209086249 action  2
reward  -1.0628545535503406 action  2
reward  -3.8073378264293467 action  0
reward  -3.8734297195413476 action  1
reward  1.2724582322864932 action  2
reward  -3.5171536985568537 action  0
reward  1.900356913723624 action  2
reward  2.101698305803393 action  2
reward  -3.5922063330364993 action  1
reward  -3.310351695518135 action  1
reward  -3.0776113884137417 action  1
reward  4.037108859223946 action  2
reward  -2.8147963183121747 action  1
reward  1.1310629086994026 action  2
reward  -0.5284890313118809 action  2
reward  0.8183444438227354 action  2
reward  -2.8122743197938007 action  0
reward  0.714407701768647 action  2
reward  -2.7189087776439465 action  0
reward  -2.3805112517395046 action  1
reward  0.2174544365823124 action  2
reward  3.7158719361238868 action  2
reward  -2.3117487859255434 action  1
reward  -2.0725304607171595 action  1
reward  0.9526400250196161 action  2
reward  0.34737824126109446 action  2
reward  3.470539562710468 action  2
reward  1.355814746093199 action  2
reward  -1.7321226885653391 action  1
reward  -1.4564731716632753 action  1
reward  -1.6768367349931168 action  0
reward  -1.6174240068338293 action  0
reward  1.9035189223647364 action  2
reward  -1.5359053379115153 action  0
reward  -1.476851916166595 action  0
reward  0.882886160220562 action  2
reward  -0.846043345613366 action  1
reward  1.9747147309053161 action  2
reward  -0.5227106070857974 action  1
reward  3.7210855189997973 action  2
reward  -1.4741217495209173 action  3
reward  1.1059428892318237 action  2
reward  1.2732277909144158 action  2
reward  -0.3341040415780572 action  1
reward  0.18252189304650984 action  2
reward  -0.13843488637101473 action  1
reward  2.869902614207729 action  2
reward  1.4053824043310896 action  2
reward  0.38266823677460704 action  1
reward  4.1289223269241235 action  2
reward  18.939572187723414 action  1
reward  4.610761773634207 action  2
reward  12.978319358552167 action  2
reward  9.972156740253848 action  2
reward  12.239239611688571 action  2
reward  20.67486965209896 action  2
reward  11.030479932726553 action  2
reward  -100 action  2
iteration:  8
reward  -0.5668608685344043 action  3
reward  -0.6633165497353548 action  3
reward  -0.31376031896584666 action  3
reward  -0.5750111571731782 action  3
reward  1.9257325097485818 action  2
reward  -1.456172397688049 action  3
reward  -1.8513713013786628 action  0
reward  4.272184395635475 action  2
reward  -1.5937154842904693 action  3
reward  2.266966022550929 action  2
reward  -1.8675920592744422 action  3
reward  -1.9365258377719374 action  3
reward  1.5826942755727031 action  2
reward  -2.3046539817477467 action  3
reward  1.9125292841422208 action  2
reward  1.2312488108978072 action  2
reward  3.7322088885394296 action  2
reward  -2.8800253621456293 action  1
reward  -2.6016018658257836 action  1
reward  1.2927076706956313 action  2
reward  -0.347641149167589 action  2
reward  -0.3235577132060598 action  2
reward  1.1506465741469583 action  2
reward  -0.05221028096535746 action  2
reward  1.0221624526463813 action  2
reward  -2.467307181975029 action  1
reward  1.041009830355972 action  2
reward  -2.299069259066924 action  1
reward  3.9765291343278877 action  2
reward  -2.216829655673648 action  3
reward  3.729747237273682 action  2
reward  2.6586066674241353 action  2
reward  -2.305874097304809 action  0
reward  -2.13056171233208 action  1
reward  -1.8453062711612052 action  1
reward  2.721835210531691 action  2
reward  0.523366872226785 action  2
reward  -1.9328709423076873 action  0
reward  -1.6425658248514583 action  1
reward  2.942071383122067 action  2
reward  3.449870390584647 action  2
reward  4.118309698725011 action  2
reward  0.2285888602877833 action  2
reward  -1.583267562680304 action  1
reward  1.8963205631798814 action  2
reward  1.483477619295212 action  2
reward  -1.221823236608002 action  1
reward  3.2831982734826513 action  2
reward  3.956319385808013 action  2
reward  3.690974912435178 action  2
reward  2.202379049368756 action  2
reward  0.991282734747682 action  2
reward  -0.9877652554177689 action  1
reward  -0.571866316621082 action  1
reward  2.9913958691935365 action  2
reward  1.6576983399070968 action  2
reward  -0.8983361993419123 action  0
reward  2.2579080921222046 action  2
reward  2.9443628103250434 action  2
reward  -0.10646367835459955 action  1
reward  2.7926691554960827 action  2
reward  0.027996046515114587 action  1
reward  0.47249755271158844 action  1
reward  1.970047517007697 action  2
reward  2.2634371355337466 action  2
reward  5.865249213301337 action  2
reward  3.814020216406772 action  2
reward  3.9425310409099668 action  2
reward  0.8374034201444556 action  1
reward  2.7860701356789948 action  2
reward  4.628060812288806 action  2
reward  4.594050784983279 action  2
reward  3.6176978471052736 action  2
reward  1.8335218569412575 action  2
reward  0.47078505337150034 action  0
reward  3.4462055244255483 action  2
reward  1.2671102675707828 action  2
reward  -0.7934493536622853 action  2
reward  -2.307423782507345 action  2
reward  -0.8689651654837605 action  2
reward  -2.029529626019456 action  2
reward  -2.6081196137091807 action  2
reward  1.5374375728655962 action  2
reward  -2.294919806938739 action  2
reward  -1.1029238176599023 action  2
reward  2.243716088691852 action  2
reward  0.8579966510298902 action  2
reward  -0.049094871547413266 action  2
reward  -0.5349658318011479 action  2
reward  1.9844383368236265 action  2
reward  -3.2209303664687057 action  3
reward  -0.7094279449670495 action  2
reward  1.157432342114302 action  2
reward  -2.422161697308354 action  0
reward  0.582941387829689 action  2
reward  0.05642089993916671 action  2
reward  -3.220978118850026 action  3
reward  -3.1523933693284634 action  3
reward  -2.637425049004534 action  0
reward  -2.743033617905752 action  0
reward  -2.8050780093896606 action  0
reward  2.7947521548099106 action  2
reward  -2.9372098383174134 action  3
reward  -2.7260526542413985 action  3
reward  1.6174849497073722 action  2
reward  1.2366117068932112 action  2
reward  0.9137429968026367 action  2
reward  -2.889652111275822 action  0
reward  -2.553543201477821 action  3
reward  -2.3248341694176973 action  3
reward  -2.008757616445321 action  3
reward  4.007335688811094 action  2
reward  0.12015245111794287 action  2
reward  -1.7807427089794305 action  3
reward  0.8058192039370737 action  2
reward  -1.49257882465099 action  3
reward  -1.5770216814209448 action  0
reward  1.2430532545735502 action  2
reward  1.5091183096474026 action  2
reward  -1.0973198824176922 action  3
reward  -0.8814884419135314 action  3
reward  -0.5744230045623755 action  3
reward  5.320006434934155 action  2
reward  4.35757269022086 action  2
reward  2.428585520132299 action  2
reward  -0.44494360093091134 action  3
reward  -0.361964635407644 action  3
reward  -0.20624609822766501 action  3
reward  3.5108258188587174 action  2
reward  -0.5153231002808667 action  0
reward  1.318089198424684 action  2
reward  3.5749576897925524 action  2
reward  0.11170053802889982 action  3
reward  0.3788955913461802 action  3
reward  0.015073204153566166 action  0
reward  5.295464652483884 action  2
reward  1.6862108774128728 action  2
reward  4.685200550912907 action  2
reward  0.6542137843099891 action  3
reward  0.9175334146069514 action  3
reward  3.9593143248896725 action  2
reward  2.3603016311512848 action  2
reward  2.9657969415530063 action  2
reward  5.264468882189743 action  2
reward  1.0916054738338528 action  3
reward  0.05008725801967387 action  1
reward  6.512034646131608 action  2
reward  0.7823615239244373 action  3
reward  1.639604118897627 action  2
reward  0.2816603394036051 action  2
reward  -3.7497492151881304 action  3
reward  -1.8921357223275692 action  2
reward  -0.6228942642777782 action  2
reward  -4.329870148254229 action  1
reward  -3.9772023058402923 action  1
reward  -3.58138676879058 action  0
reward  -0.293782438843084 action  2
reward  -1.2817160025369418 action  2
reward  -0.5661106812291365 action  2
reward  -0.48342912260045806 action  2
reward  -3.6640844979644798 action  1
reward  -0.6460796919775931 action  2
reward  -3.4557233788411423 action  0
reward  1.5123982568948662 action  2
reward  -3.4564893609252465 action  0
reward  -3.221758431972829 action  1
reward  -1.0068684181172813 action  2
reward  6.676616632904597 action  0
reward  10.080773549007784 action  2
reward  3.186269123126935 action  3
reward  7.151555460437618 action  2
reward  11.504313245296178 action  2
reward  -4.681220949731769 action  2
reward  19.25067080590239 action  2
reward  8.865947787422481 action  2
reward  9.28038818643612 action  2
reward  7.384746465416872 action  2
reward  1.752409604892674 action  1
reward  -0.339560568134587 action  0
reward  11.352435101704687 action  1
reward  1.9834711760364858 action  1
reward  1.9464176432189255 action  0
reward  2.0386227659602 action  1
reward  1.8071946361220388 action  1
reward  -0.528657424147615 action  2
reward  -1.2400478604594134 action  1
reward  -1.0094238573739094 action  1
reward  -0.8530201271550684 action  1
reward  -2.332975436177974 action  2
reward  0.7439237410651327 action  1
reward  -1.9177911214960013 action  2
reward  1.9867761911158184 action  1
reward  2.150841061733935 action  0
reward  -9.344529718473188 action  1
reward  7.407774325508837 action  2
reward  -0.16460614396658066 action  1
reward  0.3773027318304223 action  0
reward  0.7872651774172101 action  2
reward  -0.6097933143112975 action  1
reward  -0.3259731899306459 action  2
reward  -0.4399891000769134 action  1
reward  1.2933096321946185 action  3
reward  -0.28316669925373783 action  1
reward  -0.2949942328673181 action  1
reward  -0.5980466201495751 action  1
reward  -0.622620803602058 action  1
reward  -0.4760085869669115 action  1
reward  0.23467292465378264 action  0
reward  -0.5832262259744094 action  1
reward  -0.26549243905962494 action  1
reward  -0.47334004629835813 action  1
reward  -1.3747541649687804 action  2
reward  0.3040575288188354 action  1
reward  0.9581356260734921 action  0
reward  -3.889935491387795 action  2
reward  1.3003077141823784 action  1
reward  -18.50953312725875 action  0
reward  0.8576975530983937 action  0
reward  0.9779712221407177 action  3
reward  9.36299531330063 action  2
reward  1.0059639632061999 action  3
reward  11.96022500451068 action  3
reward  0.1622832715792122 action  1
reward  0.8906745695289047 action  0
reward  -0.1003204574879166 action  1
reward  -4.797977729017236 action  2
reward  -2.078784104022165 action  2
reward  -14.882213011767856 action  2
reward  -9.208462721270378 action  1
reward  1.5149777463112148 action  3
reward  1.596874944793741 action  3
reward  1.3739128247740038 action  3
reward  -0.9664075104067145 action  0
reward  10.897309018372285 action  3
reward  -1.109291764829197 action  1
reward  -0.8402139252533434 action  1
reward  -0.5592813586542877 action  1
reward  -0.3234591651286063 action  1
reward  9.46810573037923 action  1
reward  0.15990015942243943 action  1
reward  0.38269726689833417 action  1
reward  1.244225362018799 action  0
reward  3.441391189769093 action  2
reward  0.26834794159267616 action  0
reward  -0.1480321809561982 action  0
reward  -0.3836364721058245 action  1
reward  0.7235163396327131 action  0
reward  -2.6487394368179045 action  2
reward  -13.06767015701 action  2
reward  -7.673475835685347 action  3
reward  2.4153056025896027 action  3
reward  1.7836604839192756 action  0
reward  1.562036141256239 action  3
reward  -1.1208081014746962 action  3
reward  -2.2867561372700878 action  3
reward  -2.360022922334391 action  0
reward  0.9272936903902742 action  2
reward  17.983060509414543 action  3
reward  0.33634875729551905 action  1
reward  2.043334417402805 action  1
reward  2.0138456464640146 action  0
reward  -2.575938405474834 action  2
reward  -2.2074192923690132 action  2
reward  -1.469682365519634 action  2
reward  -24.387313225200696 action  2
reward  1.472239839817939 action  3
reward  1.4997699597803564 action  3
reward  1.225032841641107 action  3
reward  1.2632691011786044 action  0
reward  -0.4906287418657864 action  3
reward  -1.9423516410577253 action  3
reward  -2.245673824261955 action  3
reward  -2.3630626800988837 action  3
reward  10.90269001560052 action  0
reward  0.3084914178980185 action  0
